Inner,7,11,12,42.0675,47.7009,-1,-1
Inner,7,11,12,84.0683,88.7351,-1,-1
Inner,7,11,12,109.669,115.769,-1,-1
Inner,7,11,12,142.553,146.82,-1,-1
Inner,7,11,12,159.853,167.52,-1,-1
Inner,7,11,12,190.72,196.071,-1,-1
Inner,7,11,12,211.121,216.588,-1,-1
Inner,7,11,12,228.821,235.388,-1,-1
Inner,7,11,12,246.488,250.305,-1,-1
Inner,7,11,12,263.789,269.372,-1,-1
Inner,7,11,12,280.289,285.606,-1,-1
Inner,7,11,12,302.589,307.389,-1,-1
Inner,7,11,12,317.44,317.556,-1,-1
Inner,7,11,12,317.823,317.856,-1,-1
Inner,7,11,12,317.873,321.023,-1,-1
Inner,7,11,12,339.64,345.574,-1,-1
Inner,7,11,12,357.907,367.324,-1,-1
Inner,7,11,12,379.591,389.758,-1,-1
Inner,7,11,12,399.708,406.158,-1,-1
Inner,7,11,12,424.409,428.425,-1,-1
Inner,7,11,12,439.475,444.159,-1,-1
Inner,7,11,12,457.642,462.726,-1,-1
Inner,7,11,12,481.926,488.143,-1,-1
Inner,7,11,12,513.41,518.894,-1,-1
Inner,7,11,12,529.177,535.494,-1,-1
Inner,7,11,12,548.144,553.778,-1,-1
Inner,7,11,12,567.411,573.611,-1,-1
Inner,7,11,12,587.912,595.295,-1,-1
Inner,7,11,12,609.596,617.462,-1,-1
Inner,7,11,12,627.796,631.096,-1,-1
Inner,7,11,12,640.796,650.03,-1,-1
Inner,7,11,12,663.13,667.43,-1,-1
Inner,7,11,12,684.064,688.897,-1,-1
Inner,7,11,12,705.797,711.014,-1,-1
Inner,7,11,12,726.048,732.631,-1,-1
Inner,7,11,12,748.998,751.582,-1,-1
Inner,7,11,12,762.699,768.799,-1,-1
Inner,7,11,12,786.432,796.266,-1,-1
Inner,7,11,12,832.583,832.65,-1,-1
Inner,7,11,12,832.667,833.067,-1,-1
Inner,7,11,12,833.483,833.5,-1,-1
Inner,7,11,12,834.033,834.067,-1,-1
Inner,7,11,12,834.083,834.1,-1,-1
Inner,7,11,12,834.55,834.633,-1,-1
Inner,7,11,12,835.517,844.717,-1,-1
Inner,7,11,12,856.9,862.217,-1,-1
Inner,7,11,12,874.001,888.501,-1,-1
Inner,7,11,12,900.985,910.785,-1,-1
Inner,7,11,12,922.268,929.019,-1,-1
Inner,7,11,12,957.236,963.703,-1,-1
Inner,7,11,12,980.386,986.936,-1,-1
Inner,7,11,12,997.82,1005.65,-1,-1
Inner,7,11,12,1019.34,1033.2,-1,-1
Inner,7,11,12,1062.44,1071.87,-1,-1
Inner,7,11,12,1085.79,1089.96,-1,-1
Inner,7,11,12,1113.79,1118.44,-1,-1
Inner,7,11,12,1130.64,1135.54,-1,-1
Inner,7,11,12,1156.57,1162.11,-1,-1
Inner,7,11,12,1174.02,1181.57,-1,-1
Inner,7,11,12,1195.44,1200.84,-1,-1
Inner,7,11,12,1215.62,1224.82,-1,-1
Inner,7,11,12,1242.49,1245.67,-1,-1
Inner,7,11,12,1258.76,1265.99,-1,-1
Inner,7,11,12,1275.99,1286.74,-1,-1
Inner,7,11,12,1300.54,1308.09,-1,-1
Inner,7,11,12,1323.99,1333.08,-1,-1
Inner,7,11,12,1344.19,1356.66,-1,-1
Inner,7,11,12,1368.88,1378.59,-1,-1
Inner,7,11,12,1389.84,1404.36,-1,-1
Inner,7,11,12,1424.23,1430.76,-1,-1
Inner,7,11,12,1442.8,1453,-1,-1
Inner,7,11,12,1466.03,1477.5,-1,-1
Inner,7,11,12,1494.25,1502.76,-1,-1
Inner,7,11,12,1539.8,1548.43,-1,-1
Inner,7,11,12,1559.05,1572.66,-1,-1
Inner,7,11,12,1587.5,1600.9,-1,-1
Inner,7,11,12,1611.4,1619.68,-1,-1
Inner,7,11,12,1645.65,1652.87,-1,-1
Inner,7,11,12,1665.85,1674.62,-1,-1
Inner,7,11,12,1686.75,1693.37,-1,-1
Inner,7,11,12,1709.8,1716.58,-1,-1
Inner,7,11,12,1733.63,1737.85,-1,-1
Inner,7,11,12,1750.9,1760.45,-1,-1
Inner,7,11,12,1772.25,1777.7,-1,-1
Inner,7,11,12,1791.92,1798.94,-1,-1
Inner,7,11,12,1817.35,1827.44,-1,-1
Inner,7,11,12,1838.3,1850.4,-1,-1
Inner,7,11,12,1864.59,1870.14,-1,-1
Inner,7,11,12,1887.62,1887.85,-1,-1
Inner,7,11,12,1887.94,1899.15,-1,-1
Inner,7,11,12,1924.76,1934.59,-1,-1
Inner,7,11,12,1944.97,1948.16,-1,-1
Inner,7,11,12,1963.91,1978.96,-1,-1
Inner,7,11,12,1993.09,2004.16,-1,-1
Inner,7,11,12,2015.87,2026.97,-1,-1
Inner,7,11,12,2037.37,2046.09,-1,-1
Inner,7,11,12,2058.34,2064.96,-1,-1
Inner,7,11,12,2075.52,2084.04,-1,-1
Inner,7,11,12,2100.74,2116.76,-1,-1
Inner,7,11,12,2128.26,2134.24,-1,-1
Inner,7,11,12,2145.59,2151.34,-1,-1
Inner,7,11,12,2167.63,2172.91,-1,-1
Inner,7,11,12,2195.84,2212.51,-1,-1
Inner,7,11,12,2229.68,2241.11,-1,-1
Inner,7,11,12,2258.38,2262.06,-1,-1
Inner,7,11,12,2262.08,2265.3,-1,-1
Inner,7,11,12,2281.43,2290.11,-1,-1
Inner,7,11,12,2322.8,2331.45,-1,-1
Inner,7,11,12,2345.63,2352.36,-1,-1
Inner,7,11,12,2365.2,2368.35,-1,-1
Inner,7,11,12,2383.95,2396.13,-1,-1
Inner,7,11,12,2407.91,2420.77,-1,-1
Inner,7,11,12,2435,2444.13,-1,-1
Inner,7,11,12,2459.67,2467.33,-1,-1
Inner,7,11,12,2482.07,2488.1,-1,-1
Inner,7,11,12,2499.5,2505.47,-1,-1
Inner,7,11,12,2517.1,2528.4,-1,-1
Inner,7,11,12,2537.67,2547.63,-1,-1
Inner,7,11,12,2563.9,2578.55,-1,-1
Inner,7,11,12,2634.49,2647.19,-1,-1
Inner,7,11,12,2659.72,2664.94,-1,-1
Inner,7,11,12,2689.09,2702.35,-1,-1
Inner,7,11,12,2719.34,2731.6,-1,-1
Inner,7,11,12,2764.32,2772.27,-1,-1
Inner,7,11,12,2790.57,2801.39,-1,-1
Inner,7,11,12,2822.46,2834.21,-1,-1
Inner,7,11,12,2881.81,2947.96,-1,-1
Inner,7,11,12,2948.88,3017.88,-1,-1
Inner,7,11,12,3017.91,3018.19,-1,-1
Inner,7,11,12,3018.34,3019.73,-1,-1
Inner,7,11,12,3020.13,3021.91,-1,-1
Inner,7,11,12,3022.28,3022.89,-1,-1
Inner,7,11,12,3024.24,3025.38,-1,-1
Inner,7,11,12,3025.43,3052.74,-1,-1
Inner,7,11,12,3052.76,3052.88,-1,-1
Inner,7,11,12,3052.89,3162.66,-1,-1
Inner,7,11,12,3162.71,3212.51,-1,-1
Inner,7,11,12,3212.58,3503.2,-1,-1
Inner,7,11,12,3530.3,3549.14,-1,-1
